Presbia PLC (LENS) ,LENS, $60.77M , 08/06/2015 , Jun 2015 , $-0.29 , 1 , $-0.4 ,37.93%
Prestige Brand Holdings Inc. (PBH) ,PBH, $2.66B , 08/06/2015 , Jun 2015 , $0.49 , 4 , $0.52 ,6.12%
Primoris Services Corporation (PRIM) ,PRIM, $1.03B , 08/06/2015 , Jun 2015 , $0.19 , 5 , $0.07 ,-63.16%
ProAssurance Corporation (PRA) ,PRA, $2.86B , 08/06/2015 , Jun 2015 , $0.61 , 3 , $0.64 ,4.92%
Progenics Pharmaceuticals Inc. (PGNX) ,PGNX, $555.39M , 08/06/2015 , Jun 2015 , $-0.15 , 1 , $-0.17 ,13.33%
PROS Holdings Inc. (PRO) ,PRO, $730.64M , 08/06/2015 , Jun 2015 , $-0.31 , 2 , $-0.35 ,12.9%
Provectus Biopharmaceuticals Inc. (PVCT) ,PVCT, $106.37M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.02 ,n/a
Q2 Holdings Inc. (QTWO) ,QTWO, $957.72M , 08/06/2015 , Jun 2015 , $-0.16 , 2 , $-0.13 ,-18.75%
QC Holdings Inc. (QCCO) ,QCCO, $28.48M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.06 ,n/a
Quantum Fuel Systems Technologies Worldwide Inc. (QTWW) ,QTWW, $32.79M , 08/06/2015 , Jun 2015 , $-0.11 , 3 , $-0.12 ,9.09%
Qumu Corporation (QUMU) ,QUMU, $26.65M , 08/06/2015 , Jun 2015 , $-0.8 , 2 , $-0.75 ,-6.25%
Radio One Inc. (ROIAK) ,ROIAK, $109.71M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.27 ,n/a
Radio One Inc. (ROIA) ,ROIA, $107.21M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.27 ,n/a
Radius Health Inc. (RDUS) ,RDUS, $2.89B , 08/06/2015 , Jun 2015 , $-0.5 , 4 , $-0.61 ,22%
Rand Logistics Inc. (RLOG) ,RLOG, $38.08M , 08/06/2015 , Jun 2015 , $0.14 , 1 , $0.14 ,0%
Randgold Resources Limited (GOLD) ,GOLD, $6.46B , 08/06/2015 , Jun 2015 , $0.53 , 3 , $0.57 ,7.55%
Raptor Pharmaceutical Corp. (RPTP) ,RPTP, $478.15M , 08/06/2015 , Jun 2015 , $-0.2 , 5 , $-0.17 ,-15%
RBC Bearings Incorporated (ROLL) ,ROLL, $1.61B , 08/06/2015 , Jun 2015 , $0.74 , 5 , $0.78 ,5.41%
RCS CAPITAL CORPORATION (RCAP) ,RCAP, $65.74M , 08/06/2015 , Jun 2015 , $0.28 , 2 , $0.21 ,-25%
RE/MAX Holdings Inc. (RMAX) ,RMAX, $457.04M , 08/06/2015 , Jun 2015 , $0.42 , 3 , $0.47 ,11.9%
Reading International Inc (RDI) ,RDI, $369.85M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.68 ,n/a
Relypsa Inc. (RLYP) ,RLYP, $684.52M , 08/06/2015 , Jun 2015 , $-1 , 4 , $-0.95 ,-5%
Repligen Corporation (RGEN) ,RGEN, $1.13B , 08/06/2015 , Jun 2015 , $0.1 , 2 , $0.11 ,10%
Republic Airways Holdings Inc. (RJET) ,RJET, $293.68M , 08/06/2015 , Jun 2015 , $0.1 , 2 , $0.08 ,-20%
Resource America Inc. (REXI) ,REXI, $175.69M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.15 ,n/a
Revance Therapeutics Inc. (RVNC) ,RVNC, $640.2M , 08/06/2015 , Jun 2015 , $-0.76 , 1 , $-0.71 ,-6.58%
Revolution Lighting Technologies Inc. (RVLT) ,RVLT, $127.18M , 08/06/2015 , Jun 2015 , $0 , 1 , $-0.01 ,-∞%
ReWalk Robotics Ltd (RWLK) ,RWLK, $98.74M , 08/06/2015 , Jun 2015 , $-0.46 , 1 , $-0.48 ,4.35%
Rice Energy Inc. (RICE) ,RICE, $2.05B , 08/06/2015 , Jun 2015 , $-0.02 , 9 , $0.03 ,-250%
Rice Midstream Partners LP (RMP) ,RMP, $763.7M , 08/06/2015 , Jun 2015 , $0.18 , 5 , $0.21 ,16.67%
Richmont Mines Inc. (RIC) ,RIC, $178.85M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.04 ,n/a
Ritchie Bros. Auctioneers Incorporated (RBA) ,RBA, $2.77B , 08/06/2015 , Jun 2015 , $0.38 , 9 , $0.43 ,13.16%
Rofin-Sinar Technologies Inc. (RSTI) ,RSTI, $840.95M , 08/06/2015 , Jun 2015 , $0.4 , 2 , $0.41 ,2.5%
Rose Rock Midstream L.P. (RRMS) ,RRMS, $974.21M , 08/06/2015 , Jun 2015 , $0.5 , 6 , $0.32 ,-36%
Rubicon Technology Inc. (RBCN) ,RBCN, $29.87M , 08/06/2015 , Jun 2015 , $-0.26 , 1 , $-0.33 ,26.92%
Sally Beauty Holdings Inc. (SBH) ,SBH, $3.69B , 08/06/2015 , Jun 2015 , $0.46 , 11 , $0.41 ,-10.87%
Sarepta Therapeutics Inc. (SRPT) ,SRPT, $1.05B , 08/06/2015 , Jun 2015 , $-1.21 , 8 , $-1.01 ,-16.53%
SeaWorld Entertainment Inc. (SEAS) ,SEAS, $1.81B , 08/06/2015 , Jun 2015 , $0.4 , 7 , $0.22 ,-45%
Select Medical Holdings Corporation (SEM) ,SEM, $1.41B , 08/06/2015 , Jun 2015 , $0.26 , 4 , $0.28 ,7.69%
Semgroup Corporation (SEMG) ,SEMG, $2.04B , 08/06/2015 , Jun 2015 , $0.46 , 3 , $0.43 ,-6.52%
Senior Housing Properties Trust (SNH) ,SNH, $3.66B , 08/06/2015 , Jun 2015 , $0.44 , 6 , $0.45 ,2.27%
ServiceSource International Inc. (SREV) ,SREV, $410.29M , 08/06/2015 , Jun 2015 , $-0.13 , 1 , $-0.05 ,-61.54%
Shutterstock Inc. (SSTK) ,SSTK, $1.05B , 08/06/2015 , Jun 2015 , $0.17 , 5 , $0.18 ,5.88%
Sierra Wireless Inc. (SWIR) ,SWIR, $815.93M , 08/06/2015 , Jun 2015 , $0.15 , 1 , $0.19 ,26.67%
Silver Standard Resources Inc. (SSRI) ,SSRI, $600.01M , 08/06/2015 , Jun 2015 , $0.07 , 1 , $-0.09 ,-228.57%
Silvercrest Asset Management Group Inc. (SAMG) ,SAMG, $146.13M , 08/06/2015 , Jun 2015 , $0.21 , 1 , $0.23 ,9.52%
Skullcandy Inc. (SKUL) ,SKUL, $163.49M , 08/06/2015 , Jun 2015 , $0.03 , 7 , $0.04 ,33.33%
SMART Technologies Inc. (SMT) ,SMT, $59.98M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.03 ,n/a
SmartPros Ltd. (SPRO) ,SPRO, $16.16M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.1 ,n/a
Solar3D Inc. (SLTD) ,SLTD, $54.62M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.01 ,n/a
Spectrum Pharmaceuticals Inc. (SPPI) ,SPPI, $358.1M , 08/06/2015 , Jun 2015 , $-0.22 , 4 , $-0.01 ,-95.45%
Spirit Realty Capital Inc. (SRC) ,SRC, $4.56B , 08/06/2015 , Jun 2015 , $0.2 , 7 , $0.22 ,10%
Sprague Resources LP (SRLP) ,SRLP, $494.87M , 08/06/2015 , Jun 2015 , $-0.15 , 4 , $-0.12 ,-20%
Springleaf Holdings Inc. (LEAF) ,LEAF, $6.53B , 08/06/2015 , Jun 2015 , $0.51 , 4 , $0.53 ,3.92%
Sprouts Farmers Market Inc. (SFM) ,SFM, $3.21B , 08/06/2015 , Jun 2015 , $0.22 , 11 , $0.22 ,0%
St. Joe Company (The) (JOE) ,The, $1.84B , 08/06/2015 , Jun 2015 , $0.01 , 1 , $0 ,-100%
Stamps.com Inc. (STMP) ,STMP, $1.24B , 08/06/2015 , Jun 2015 , $0.53 , 1 , $0.76 ,43.4%
Stantec Inc (STN) ,STN, $2.37B , 08/06/2015 , Jun 2015 , $0.41 , 7 , $0.37 ,-9.76%
Starwood Waypoint Residential Trust (SWAY) ,SWAY, $938.19M , 08/06/2015 , Jun 2015 , $0.35 , 1 , $0.5 ,42.86%
Steel Excel Inc. (SXCL) ,SXCL, $189.1M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.91 ,n/a
Steel Partners Holdings LP (SPLP) ,SPLP, $473.52M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.38 ,n/a
StemCells Inc. (STEM) ,STEM, $42.32M , 08/06/2015 , Jun 2015 , $-0.1 , 2 , $-0.1 ,-0%
Stonegate Mortgage Corporation (SGM) ,SGM, $151.34M , 08/06/2015 , Jun 2015 , $0.2 , 3 , $-0.06 ,-130%
Strattec Security Corporation (STRT) ,STRT, $221.27M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.33 ,n/a
Suburban Propane Partners L.P. (SPH) ,SPH, $2.12B , 08/06/2015 , Jun 2015 , $-0.61 , 6 , $-0.67 ,9.84%
Summit Midstream Partners LP (SMLP) ,SMLP, $1.22B , 08/06/2015 , Jun 2015 , $0.1 , 6 , $0.05 ,-50%
SunEdison Inc. (SUNE) ,SUNE, $2.46B , 08/06/2015 , Jun 2015 , $-0.45 , 5 , $-0.74 ,64.44%
Sunstone Hotel Investors Inc. (SHO) ,SHO, $2.97B , 08/06/2015 , Jun 2015 , $0.42 , 10 , $0.43 ,2.38%
Swift Energy Company (SFY) ,SFY, $29.85M , 08/06/2015 , Jun 2015 , $-0.95 , 7 , $-0.74 ,-22.11%
Symmetry Surgical Inc. (SSRG) ,SSRG, $88.81M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.04 ,n/a
Synta Pharmaceuticals Corp. (SNTA) ,SNTA, $90.05M , 08/06/2015 , Jun 2015 , $-0.17 , 3 , $-0.15 ,-11.76%
Tandy Leather Factory Inc. (TLF) ,TLF, $78.14M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.15 ,n/a
Tangoe Inc. (TNGO) ,TNGO, $337.61M , 08/06/2015 , Jun 2015 , $0.07 , 5 , $-0.02 ,-128.57%
Taro Pharmaceutical Industries Ltd. (TARO) ,TARO, $6.28B , 08/06/2015 , Jun 2015 , $n/a , 0 , $2.42 ,n/a
TC PipeLines LP (TCP) ,TCP, $3.31B , 08/06/2015 , Jun 2015 , $0.55 , 5 , $0.66 ,20%
TCP Capital Corp. (TCPC) ,TCPC, $719.7M , 08/06/2015 , Jun 2015 , $0.4 , 7 , $0.56 ,40%
TCP International Holdings Ltd. (TCPI) ,TCPI, $69.61M , 08/06/2015 , Jun 2015 , $0.05 , 1 , $-0.01 ,-120%
TearLab Corporation (TEAR) ,TEAR, $66.51M , 08/06/2015 , Jun 2015 , $-0.25 , 3 , $-0.24 ,-4%
Tecnoglass Inc. (TGLS) ,TGLS, $365.35M , 08/06/2015 , Jun 2015 , $0.17 , 1 , $0.17 ,0%
Tecogen Inc. (TGEN) ,TGEN, $66.34M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.02 ,n/a
Teekay Corporation (TK) ,TK, $2.32B , 08/06/2015 , Jun 2015 , $0.2 , 4 , $0.27 ,35%
Teekay LNG Partners L.P. (TGP) ,TGP, $1.96B , 08/06/2015 , Jun 2015 , $0.48 , 5 , $0.32 ,-33.33%
Teekay Offshore Partners L.P. (TOO) ,TOO, $1.49B , 08/06/2015 , Jun 2015 , $0.33 , 4 , $0.43 ,30.3%
Teekay Tankers Ltd. (TNK) ,TNK, $910.67M , 08/06/2015 , Jun 2015 , $0.39 , 6 , $0.35 ,-10.26%
Telefonica Brasil S.A. (VIV) ,VIV, $16.63B , 08/06/2015 , Jun 2015 , $0.21 , 3 , $0.18 ,-14.29%
Teradata Corporation (TDC) ,TDC, $4.06B , 08/06/2015 , Jun 2015 , $0.51 , 6 , $0.47 ,-7.84%
TerraForm Power Inc. (TERP) ,TERP, $2.57B , 08/06/2015 , Jun 2015 , $0.2 , 3 , $0.18 ,-10%
TESARO Inc. (TSRO) ,TSRO, $1.95B , 08/06/2015 , Jun 2015 , $-1.17 , 2 , $-1.03 ,-11.97%
Tesco Corporation (TESO) ,TESO, $319.45M , 08/06/2015 , Jun 2015 , $-0.07 , 5 , $-0.21 ,200%
The Navigators Group Inc. (NAVG) ,NAVG, $1.27B , 08/06/2015 , Jun 2015 , $1.4 , 2 , $1.34 ,-4.29%
The Providence Service Corporation (PRSC) ,PRSC, $848.08M , 08/06/2015 , Jun 2015 , $0.28 , 1 , $0.67 ,139.29%
The York Water Company (YORW) ,YORW, $305.33M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.22 ,n/a
TherapeuticsMD Inc. (TXMD) ,TXMD, $1.14B , 08/06/2015 , Jun 2015 , $-0.12 , 3 , $-0.16 ,33.33%
TheStreet Inc. (TST) ,TST, $51.93M , 08/06/2015 , Jun 2015 , $-0.04 , 1 , $-0.02 ,-50%
THL Credit Inc. (TCRD) ,TCRD, $386.41M , 08/06/2015 , Jun 2015 , $0.35 , 8 , $0.35 ,0%
Thompson Creek Metals Company Inc. (TC) ,TC, $110.37M , 08/06/2015 , Jun 2015 , $-0.01 , 7 , $-0.06 ,500%
Timberline Resources Corporation (TLR) ,TLR, $5.26M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.06 ,n/a
Transatlantic Petroleum Ltd (TAT) ,TAT, $109.49M , 08/06/2015 , Jun 2015 , $0.03 , 1 , $0 ,-100%
TransEnterix Inc. (TRXC) ,TRXC, $207.17M , 08/06/2015 , Jun 2015 , $-0.14 , 3 , $-0.14 ,-0%
Transmontaigne Partners L.P. (TLP) ,TLP, $488.41M , 08/06/2015 , Jun 2015 , $0.72 , 2 , $0.64 ,-11.11%
Transocean Partners LLC (RIGP) ,RIGP, $769.66M , 08/06/2015 , Jun 2015 , $0.39 , 3 , $0.51 ,30.77%
TravelCenters of America LLC (TA) ,TA, $431.98M , 08/06/2015 , Jun 2015 , $0.42 , 2 , $0.28 ,-33.33%
Trecora Resources (TREC) ,TREC, $355.3M , 08/06/2015 , Jun 2015 , $0.23 , 2 , $0.25 ,8.7%
Treehouse Foods Inc. (THS) ,THS, $3.78B , 08/06/2015 , Jun 2015 , $0.61 , 9 , $0.66 ,8.2%
Tremor Video Inc. (TRMR) ,TRMR, $96.93M , 08/06/2015 , Jun 2015 , $-0.11 , 1 , $-0.1 ,-9.09%
Triple-S Management Corporation (GTS) ,GTS, $536.96M , 08/06/2015 , Jun 2015 , $0.28 , 2 , $0.28 ,0%
TrueCar Inc. (TRUE) ,TRUE, $514.84M , 08/06/2015 , Jun 2015 , $-0.16 , 3 , $-0.16 ,-0%
Tucows Inc. (TCX) ,TCX, $293.54M , 08/06/2015 , Jun 2015 , $0.27 , 1 , $0.2 ,-25.93%
Turtle Beach Corporation (HEAR) ,HEAR, $114.58M , 08/06/2015 , Jun 2015 , $-0.18 , 4 , $-0.22 ,22.22%
Tutor Perini Corporation (TPC) ,TPC, $822.9M , 08/06/2015 , Jun 2015 , $0.53 , 3 , $0.41 ,-22.64%
U S Concrete Inc. (USCR) ,USCR, $816.74M , 08/06/2015 , Jun 2015 , $0.78 , 1 , $1.2 ,53.85%
U.S. Physical Therapy Inc. (USPH) ,USPH, $630.12M , 08/06/2015 , Jun 2015 , $0.59 , 3 , $0.51 ,-13.56%
Ubiquiti Networks Inc. (UBNT) ,UBNT, $2.66B , 08/06/2015 , Jun 2015 , $0.44 , 4 , $0.49 ,11.36%
UMH Properties Inc. (UMH) ,UMH, $266.71M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.12 ,n/a
Universal Corporation (UVV) ,UVV, $1.25B , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.36 ,n/a
Universal Display Corporation (OLED) ,OLED, $1.67B , 08/06/2015 , Jun 2015 , $0.48 , 2 , $0.41 ,-14.58%
Universal Electronics Inc. (UEIC) ,UEIC, $715.31M , 08/06/2015 , Jun 2015 , $0.68 , 2 , $0.67 ,-1.47%
Universal Technical Institute Inc (UTI) ,UTI, $114.17M , 08/06/2015 , Jun 2015 , $-0.09 , 1 , $-0.12 ,33.33%
Vaalco Energy Inc (EGY) ,EGY, $110.72M , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.01 ,n/a
Varonis Systems Inc. (VRNS) ,VRNS, $396.98M , 08/06/2015 , Jun 2015 , $-0.36 , 2 , $-0.25 ,-30.56%
VEREIT Inc. (VER) ,VER, $7.63B , 08/06/2015 , Jun 2015 , $0.21 , 4 , $0.22 ,4.76%
Viacom Inc. (VIA) ,VIA, $20.43B , 08/06/2015 , Jun 2015 , $n/a , 0 , $1.47 ,n/a
Viacom Inc. (VIAB) ,VIAB, $17.25B , 08/06/2015 , Jun 2015 , $1.48 , 14 , $1.47 ,-0.68%
ViaSat Inc. (VSAT) ,VSAT, $3.25B , 08/06/2015 , Jun 2015 , $0.11 , 2 , $0.11 ,0%
VimpelCom Ltd. (VIP) ,VIP, $7.13B , 08/06/2015 , Jun 2015 , $n/a , 0 , $0.06 ,n/a
VOC Energy Trust (VOC) ,VOC, $65.62M , 08/06/2015 , Jun 2015 , $0.08 , 1 , $0.16 ,100%
Wausau Paper Corp. (WPP) ,WPP, $511.32M , 08/06/2015 , Jun 2015 , $0 , 1 , $0 ,�%
Wesco Aircraft Holdings Inc. (WAIR) ,WAIR, $1.21B , 08/06/2015 , Jun 2015 , $0.3 , 5 , $0.22 ,-26.67%
Willbros Group Inc. (WG) ,WG, $124.84M , 08/06/2015 , Jun 2015 , $-0.13 , 3 , $-0.28 ,115.38%
Windstream Holdings Inc. (WIN) ,WIN, $710.44M , 08/06/2015 , Jun 2015 , $-0.61 , 7 , $-0.48 ,-21.31%
Wingstop Inc. (WING) ,WING, $729.11M , 08/06/2015 , Jun 2015 , $0.09 , 5 , $0.11 ,22.22%
XO Group Inc. (XOXO) ,XOXO, $404.4M , 08/06/2015 , Jun 2015 , $0.06 , 2 , $0.13 ,116.67%
XOMA Corporation (XOMA) ,XOMA, $152.97M , 08/06/2015 , Jun 2015 , $-0.18 , 3 , $-0.2 ,11.11%
ZAIS Group Holdings Inc. (ZAIS) ,ZAIS, $147.89M , 08/06/2015 , Jun 2015 , $n/a , 0 , $-0.21 ,n/a
ZS Pharma Inc. (ZSPH) ,ZSPH, $1.65B , 08/06/2015 , Jun 2015 , $-0.9 , 2 , $-1.3 ,44.44%
Zynga Inc. (ZNGA) ,ZNGA, $2.25B , 08/06/2015 , Jun 2015 , $-0.06 , 4 , $-0.04 ,-33.33%
Actinium Pharmaceuticals Inc. (ATNM) ,ATNM, $91.43M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.2 ,n/a
Ampio Pharmaceuticals Inc. (AMPE) ,AMPE, $168.99M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.14 ,n/a
Arch Therapeutics Inc. (ARTH) ,ARTH, n/a , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.02 ,n/a
Avalon Holdings Corporation (AWX) ,AWX, $7.3M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0 ,n/a
Beasley Broadcast Group Inc. (BBGI) ,BBGI, $96.46M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.11 ,n/a
Berkshire Hathaway Inc. (BRK.B) ,BRK.B, $172.34B , 08/07/2015 , Jun 2015 , $2.13 , 1 , $1.58 ,-25.82%
Berkshire Hathaway Inc. (BRK.A) ,BRK.A, $167.98B , 08/07/2015 , Jun 2015 , $3049.5 , 2 , $2367 ,-22.38%
Biglari Holdings Inc. (BH) ,BH, $795.14M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.01 ,n/a
BioCryst Pharmaceuticals Inc. (BCRX) ,BCRX, $687.72M , 08/07/2015 , Jun 2015 , $-0.27 , 5 , $0.06 ,-122.22%
Blue Nile Inc. (NILE) ,NILE, $389.15M , 08/07/2015 , Jun 2015 , $0.19 , 4 , $0.2 ,5.26%
Broadridge Financial Solutions Inc. (BR) ,BR, $7.08B , 08/07/2015 , Jun 2015 , $1.38 , 3 , $1.4 ,1.45%
Brookfield Asset Management Inc (BAM) ,BAM, $34.6B , 08/07/2015 , Jun 2015 , $0.46 , 2 , $0.5 ,8.7%
Cablevision Systems Corporation (CVC) ,CVC, $8.99B , 08/07/2015 , Jun 2015 , $0.24 , 11 , $0.27 ,12.5%
Capnia Inc. (CAPN) ,CAPN, $15.48M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.25 ,n/a
Cel-Sci Corporation (CVM) ,CVM, $58.87M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.06 ,n/a
Centrus Energy Corp. (LEU) ,LEU, $25.65M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-1.46 ,n/a
Century Casinos Inc. (CNTY) ,CNTY, $169.07M , 08/07/2015 , Jun 2015 , $0.11 , 1 , $0.27 ,145.45%
Chicago Rivet &amp; Machine Co. (CVR) ,CVR, $26M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.59 ,n/a
China HGS Real Estate Inc. (HGSH) ,HGSH, $108.57M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.3 ,n/a
CIFC Corp. (CIFC) ,CIFC, $177.1M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.43 ,n/a
Citizens &amp; Northern Corp (CZNC) ,CZNC, $251.85M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.36 ,n/a
Connecticut Water Service Inc. (CTWS) ,CTWS, $420.73M , 08/07/2015 , Jun 2015 , $0.69 , 1 , $0.77 ,11.59%
Cross Timbers Royalty Trust (CRT) ,CRT, $104.34M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.29 ,n/a
CrossAmerica Partners LP (CAPL) ,CAPL, $806.08M , 08/07/2015 , Jun 2015 , $0.01 , 5 , $-0.01 ,-200%
CST Brands Inc. (CST) ,CST, $2.76B , 08/07/2015 , Jun 2015 , $0.36 , 3 , $0.32 ,-11.11%
CTC Media Inc. (CTCM) ,CTCM, $248.21M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.17 ,n/a
Cyanotech Corporation (CYAN) ,CYAN, $33.11M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.02 ,n/a
Dakota Plains Holdings Inc. (DAKP) ,DAKP, $25.9M , 08/07/2015 , Jun 2015 , $0 , 1 , $-0.01 ,-∞%
Dawson Geophysical Company (DWSN) ,DWSN, $63.2M , 08/07/2015 , Jun 2015 , $-0.4 , 1 , $-0.55 ,37.5%
Diamondrock Hospitality Company (DRH) ,DRH, $2.33B , 08/07/2015 , Jun 2015 , $0.31 , 10 , $0.31 ,0%
Digirad Corporation (DRAD) ,DRAD, $112.65M , 08/07/2015 , Jun 2015 , $0.07 , 1 , $0.06 ,-14.29%
Dynavax Technologies Corporation (DVAX) ,DVAX, $867.53M , 08/07/2015 , Jun 2015 , $-1.02 , 3 , $-0.8 ,-21.57%
E.W. Scripps Company (The) (SSP) ,The, $1.85B , 08/07/2015 , Jun 2015 , $-0.21 , 3 , $-0.15 ,-28.57%
Ebix Inc. (EBIX) ,EBIX, $963.42M , 08/07/2015 , Jun 2015 , $0.48 , 1 , $0.54 ,12.5%
Energy Fuels Inc (UUUU) ,UUUU, $129.19M , 08/07/2015 , Jun 2015 , $-0.11 , 1 , $-0.1 ,-9.09%
Enerplus Corporation (ERF) ,ERF, $974.66M , 08/07/2015 , Jun 2015 , $0.07 , 2 , $0.04 ,-42.86%
Enstar Group Limited (ESGR) ,ESGR, $3.08B , 08/07/2015 , Jun 2015 , $1.38 , 1 , $0.75 ,-45.65%
Enzon Pharmaceuticals Inc. (ENZN) ,ENZN, $32.69M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.09 ,n/a
EPIRUS Biopharmaceuticals Inc. (EPRS) ,EPRS, $135.04M , 08/07/2015 , Jun 2015 , $-0.37 , 3 , $-0.65 ,75.68%
Essent Group Ltd. (ESNT) ,ESNT, $2.24B , 08/07/2015 , Jun 2015 , $0.4 , 4 , $0.41 ,2.5%
First Mid-Illinois Bancshares Inc. (FMBH) ,FMBH, $183.18M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.49 ,n/a
Fortuna Silver Mines Inc. (FSM) ,FSM, $353.68M , 08/07/2015 , Jun 2015 , $0.03 , 3 , $0 ,-100%
Gafisa SA (GFA) ,GFA, $239.19M , 08/07/2015 , Jun 2015 , $0.02 , 1 , $0.05 ,150%
GenVec Inc. (GNVC) ,GNVC, $30.22M , 08/07/2015 , Jun 2015 , $-0.1 , 2 , $-0.11 ,10%
Glen Burnie Bancorp (GLBZ) ,GLBZ, $34.78M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.19 ,n/a
Glori Energy Inc (GLRI) ,GLRI, $26.11M , 08/07/2015 , Jun 2015 , $-0.08 , 2 , $-0.1 ,25%
Groupon Inc. (GRPN) ,GRPN, $2.35B , 08/07/2015 , Jun 2015 , $-0.02 , 7 , $-0.03 ,50%
Grupo Financiero Galicia S.A. (GGAL) ,GGAL, $3.5B , 08/07/2015 , Jun 2015 , $0.71 , 2 , $0.82 ,15.49%
Gulf Resources Inc. (GURE) ,GURE, $85.15M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.23 ,n/a
Hallador Energy Company (HNRG) ,HNRG, $180.94M , 08/07/2015 , Jun 2015 , $0.3 , 2 , $0.23 ,-23.33%
Hallmark Financial Services Inc. (HALL) ,HALL, $248.97M , 08/07/2015 , Jun 2015 , $0.07 , 1 , $0.33 ,371.43%
Harris Corporation (HRS) ,HRS, $9.76B , 08/07/2015 , Jun 2015 , $1.21 , 4 , $1.32 ,9.09%
Harvest Natural Resources Inc (HNR) ,HNR, $44.88M , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.12 ,n/a
Heron Therapeutics Inc. (HRTX) ,HRTX, $993.85M , 08/07/2015 , Jun 2015 , $-0.62 , 3 , $-0.74 ,19.35%
Hershey Company (The) (HSY) ,The, $19.36B , 08/07/2015 , Jun 2015 , $0.74 , 7 , $0.78 ,5.41%
Hill-Rom Holdings Inc (HRC) ,HRC, $2.97B , 08/07/2015 , Jun 2015 , $0.61 , 6 , $0.62 ,1.64%
Himax Technologies Inc. (HIMX) ,HIMX, $1.02B , 08/07/2015 , Jun 2015 , $0.05 , 2 , $0.05 ,0%
HMS Holdings Corp (HMSY) ,HMSY, $974.09M , 08/07/2015 , Jun 2015 , $0.11 , 3 , $0.1 ,-9.09%
Horizon Pharma plc (HZNP) ,HZNP, $2.76B , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.29 ,n/a
Horsehead Holding Corp. (ZINC) ,ZINC, $165.17M , 08/07/2015 , Jun 2015 , $-0.27 , 3 , $-0.22 ,-18.52%
Hugoton Royalty Trust (HGT) ,HGT, $104.4M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.03 ,n/a
InfraREIT Inc. (HIFR) ,HIFR, $1.07B , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.15 ,n/a
Integrated Electrical Services Inc. (IESC) ,IESC, $159.86M , 08/07/2015 , Jun 2015 , $n/a , 0 , $0.19 ,n/a
Inter Parfums Inc. (IPAR) ,IPAR, $837.73M , 08/07/2015 , Jun 2015 , $0.16 , 4 , $0.14 ,-12.5%
iShares GSCI Commodity-Indexed Trust Fund (GSG) ,GSG, $1.08B , 08/07/2015 , Jun 2015 , $n/a , 0 , $-0.04 ,n/a
JD.com Inc. (JD) ,JD, $37.86B , 08/07/2015 , Jun 2015 , $-0.09 , 2 , $-0.06 ,-33.33%
Kronos Worldwide Inc (KRO) ,KRO, $902.71M , 08/07/2015 , Jun 2015 , $0.23 , 4 , $-0.08 ,-134.78%
